
-----------------------------------------------
All the distinct words in descending order:
-----------------------------------------------

Word = goal, 			Occurrence = 6
Word = posts, 			Occurrence = 6
Word = view, 			Occurrence = 6
Word = lie, 			Occurrence = 6
Word = possession, 			Occurrence = 6
Word = cheering, 			Occurrence = 6
Word = flames, 			Occurrence = 6
Word = flute, 			Occurrence = 6
Word = Erised, 			Occurrence = 6
Word = Mirror, 			Occurrence = 6
Word = exam, 			Occurrence = 6
Word = perfectly, 			Occurrence = 5
Word = involved, 			Occurrence = 5
Word = mysterious, 			Occurrence = 5
Word = useful, 			Occurrence = 5
Word = opinion, 			Occurrence = 5
Word = greatest, 			Occurrence = 5
Word = bear, 			Occurrence = 5
Word = happily, 			Occurrence = 5
Word = reading, 			Occurrence = 5
Word = blinked, 			Occurrence = 5
Word = town, 			Occurrence = 5
Word = strangely, 			Occurrence = 5
Word = cloaks, 			Occurrence = 5
Word = nerve, 			Occurrence = 5
Word = struck, 			Occurrence = 5
Word = office, 			Occurrence = 5
Word = daylight, 			Occurrence = 5
Word = mood, 			Occurrence = 5
Word = unusual, 			Occurrence = 5
Word = upset, 			Occurrence = 5
Word = stare, 			Occurrence = 5
Word = celebrating, 			Occurrence = 5
Word = imagining, 			Occurrence = 5
Word = birds, 			Occurrence = 5
Word = throat, 			Occurrence = 5
Word = mumbled, 			Occurrence = 5
Word = age, 			Occurrence = 5
Word = bathroom, 			Occurrence = 5
Word = bedroom, 			Occurrence = 5
Word = twitched, 			Occurrence = 5
Word = boots, 			Occurrence = 5
Word = pop, 			Occurrence = 5
Word = fine, 			Occurrence = 5
Word = proper, 			Occurrence = 5
Word = frightened, 			Occurrence = 5
Word = James, 			Occurrence = 5
Word = handkerchief, 			Occurrence = 5
Word = bringing, 			Occurrence = 5
Word = grew, 			Occurrence = 5
Word = trash, 			Occurrence = 5
Word = bundle, 			Occurrence = 5
Word = Inside, 			Occurrence = 5
Word = curiously, 			Occurrence = 5
Word = forever, 			Occurrence = 5
Word = poor, 			Occurrence = 5
Word = bike, 			Occurrence = 5
Word = neat, 			Occurrence = 5
Word = closed, 			Occurrence = 5
Word = meeting, 			Occurrence = 5
Word = voices, 			Occurrence = 5
Word = sun, 			Occurrence = 5
Word = photographs, 			Occurrence = 5
Word = Ten, 			Occurrence = 5
Word = groaned, 			Occurrence = 5
Word = socks, 			Occurrence = 5
Word = wore, 			Occurrence = 5
Word = barked, 			Occurrence = 5
Word = eggs, 			Occurrence = 5
Word = present, 			Occurrence = 5
Word = adventure, 			Occurrence = 5
Word = Figg, 			Occurrence = 5
Word = pretending, 			Occurrence = 5
Word = putting, 			Occurrence = 5
Word = short, 			Occurrence = 5
Word = bald, 			Occurrence = 5
Word = gang, 			Occurrence = 5
Word = complained, 			Occurrence = 5
Word = complain, 			Occurrence = 5
Word = slithering, 			Occurrence = 5
Word = bits, 			Occurrence = 5
Word = Make, 			Occurrence = 5
Word = tapped, 			Occurrence = 5
Word = winked, 			Occurrence = 5
Word = YOU, 			Occurrence = 5
Word = leaning, 			Occurrence = 5
Word = vanished, 			Occurrence = 5
Word = collapsed, 			Occurrence = 5
Word = sometimes, 			Occurrence = 5
Word = sticks, 			Occurrence = 5
Word = skin, 			Occurrence = 5
Word = yellow, 			Occurrence = 5
Word = ill, 			Occurrence = 5
Word = mine, 			Occurrence = 5
Word = faster, 			Occurrence = 5
Word = grab, 			Occurrence = 5
Word = faint, 			Occurrence = 5
Word = possibly, 			Occurrence = 5
Word = Should, 			Occurrence = 5
Word = forced, 			Occurrence = 5
Word = purpose, 			Occurrence = 5
Word = miserably, 			Occurrence = 5
Word = explained, 			Occurrence = 5
Word = minds, 			Occurrence = 5
Word = Through, 			Occurrence = 5
Word = badly, 			Occurrence = 5
Word = hungry, 			Occurrence = 5
Word = sheets, 			Occurrence = 5
Word = clapping, 			Occurrence = 5
Word = below, 			Occurrence = 5
Word = OF, 			Occurrence = 5
Word = enormous, 			Occurrence = 5
Word = warmth, 			Occurrence = 5
Word = Nobody, 			Occurrence = 5
Word = Stop, 			Occurrence = 5
Word = panic, 			Occurrence = 5
Word = sank, 			Occurrence = 5
Word = lower, 			Occurrence = 5
Word = mum, 			Occurrence = 5
Word = reckon, 			Occurrence = 5
Word = exploded, 			Occurrence = 5
Word = shrieked, 			Occurrence = 5
Word = kid, 			Occurrence = 5
Word = friendly, 			Occurrence = 5
Word = mark, 			Occurrence = 5
Word = curse, 			Occurrence = 5
Word = wizarding, 			Occurrence = 5
Word = breathing, 			Occurrence = 5
Word = weak, 			Occurrence = 5
Word = carry, 			Occurrence = 5
Word = beaming, 			Occurrence = 5
Word = HIM, 			Occurrence = 5
Word = Be, 			Occurrence = 5
Word = gamekeeper, 			Occurrence = 5
Word = scrambled, 			Occurrence = 5
Word = coins, 			Occurrence = 5
Word = bronze, 			Occurrence = 5
Word = rob, 			Occurrence = 5
Word = enchantments, 			Occurrence = 5
Word = miles, 			Occurrence = 5
Word = Students, 			Occurrence = 5
Word = music, 			Occurrence = 5
Word = halt, 			Occurrence = 5
Word = Welcome, 			Occurrence = 5
Word = grinned, 			Occurrence = 5
Word = archway, 			Occurrence = 5
Word = Dragon, 			Occurrence = 5
Word = Like, 			Occurrence = 5
Word = hurtled, 			Occurrence = 5
Word = helped, 			Occurrence = 5
Word = feathers, 			Occurrence = 5
Word = fangs, 			Occurrence = 5
Word = tightly, 			Occurrence = 5
Word = Which, 			Occurrence = 5
Word = curious, 			Occurrence = 5
Word = happens, 			Occurrence = 5
Word = plastic, 			Occurrence = 5
Word = term, 			Occurrence = 5
Word = Ginny, 			Occurrence = 5
Word = joking, 			Occurrence = 5
Word = prefects, 			Occurrence = 5
Word = yourselves, 			Occurrence = 5
Word = Hey, 			Occurrence = 5
Word = whistle, 			Occurrence = 5
Word = Anyone, 			Occurrence = 5
Word = impressed, 			Occurrence = 5
Word = quick, 			Occurrence = 5
Word = sandwiches, 			Occurrence = 5
Word = Mars, 			Occurrence = 5
Word = unwrapped, 			Occurrence = 5
Word = share, 			Occurrence = 5
Word = cakes, 			Occurrence = 5
Word = cards, 			Occurrence = 5
Word = becoming, 			Occurrence = 5
Word = Romania, 			Occurrence = 5
Word = yell, 			Occurrence = 5
Word = bewitched, 			Occurrence = 5
Word = losing, 			Occurrence = 5
Word = anxiously, 			Occurrence = 5
Word = glittering, 			Occurrence = 5
Word = pretty, 			Occurrence = 5
Word = wish, 			Occurrence = 5
Word = teams, 			Occurrence = 5
Word = barely, 			Occurrence = 5
Word = roast, 			Occurrence = 5
Word = Headless, 			Occurrence = 5
Word = winning, 			Occurrence = 5
Word = contact, 			Occurrence = 5
Word = bellowed, 			Occurrence = 5
Word = lines, 			Occurrence = 5
Word = Baron, 			Occurrence = 5
Word = Herbology, 			Occurrence = 5
Word = believed, 			Occurrence = 5
Word = wherever, 			Occurrence = 5
Word = crossbow, 			Occurrence = 5
Word = delighted, 			Occurrence = 5
Word = Had, 			Occurrence = 5
Word = dive, 			Occurrence = 5
Word = Follow, 			Occurrence = 5
Word = Severus, 			Occurrence = 5
Word = squinting, 			Occurrence = 5
Word = Curse, 			Occurrence = 5
Word = speaking, 			Occurrence = 5
Word = sprinted, 			Occurrence = 5
Word = wings, 			Occurrence = 5
Word = saved, 			Occurrence = 5
Word = locker, 			Occurrence = 5
Word = Chaser, 			Occurrence = 5
Word = Marcus, 			Occurrence = 5
Word = towering, 			Occurrence = 5
Word = Restricted, 			Occurrence = 5
Word = Section, 			Occurrence = 5
Word = Use, 			Occurrence = 5
Word = Elixir, 			Occurrence = 5
Word = breathe, 			Occurrence = 5
Word = lies, 			Occurrence = 5
Word = Snare, 			Occurrence = 5
Word = thank, 			Occurrence = 4
Word = nonsense, 			Occurrence = 4
Word = suggest, 			Occurrence = 4
Word = happening, 			Occurrence = 4
Word = country, 			Occurrence = 4
Word = screaming, 			Occurrence = 4
Word = eight, 			Occurrence = 4
Word = cheek, 			Occurrence = 4
Word = missed, 			Occurrence = 4
Word = Little, 			Occurrence = 4
Word = drive, 			Occurrence = 4
Word = peculiar, 			Occurrence = 4
Word = map, 			Occurrence = 4
Word = tabby, 			Occurrence = 4
Word = whispering, 			Occurrence = 4
Word = ing, 			Occurrence = 4
Word = flooded, 			Occurrence = 4
Word = blame, 			Occurrence = 4
Word = stumbled, 			Occurrence = 4
Word = complete, 			Occurrence = 4
Word = rattled, 			Occurrence = 4
Word = hoped, 			Occurrence = 4
Word = stern, 			Occurrence = 4
Word = problems, 			Occurrence = 4
Word = everywhere, 			Occurrence = 4
Word = Although, 			Occurrence = 4
Word = rain, 			Occurrence = 4
Word = shooting, 			Occurrence = 4
Word = early, 			Occurrence = 4
Word = wet, 			Occurrence = 4
Word = Funny, 			Occurrence = 4
Word = casually, 			Occurrence = 4
Word = mixed, 			Occurrence = 4
Word = sparkling, 			Occurrence = 4
Word = lights, 			Occurrence = 4
Word = distance, 			Occurrence = 4
Word = Her, 			Occurrence = 4
Word = sniffed, 			Occurrence = 4
Word = bound, 			Occurrence = 4
Word = Dedalus, 			Occurrence = 4
Word = sense, 			Occurrence = 4
Word = sideways, 			Occurrence = 4
Word = Would, 			Occurrence = 4
Word = sweet, 			Occurrence = 4
Word = coldly, 			Occurrence = 4
Word = piercing, 			Occurrence = 4
Word = heavily, 			Occurrence = 4
Word = places, 			Occurrence = 4
Word = bring, 			Occurrence = 4
Word = Famous, 			Occurrence = 4
Word = bolt, 			Occurrence = 4
Word = knee, 			Occurrence = 4
Word = Underground, 			Occurrence = 4
Word = sobbed, 			Occurrence = 4
Word = shone, 			Occurrence = 4
Word = staying, 			Occurrence = 4
Word = sleeve, 			Occurrence = 4
Word = nodding, 			Occurrence = 4
Word = orange, 			Occurrence = 4
Word = beside, 			Occurrence = 4
Word = woken, 			Occurrence = 4
Word = brass, 			Occurrence = 4
Word = fair, 			Occurrence = 4
Word = tape, 			Occurrence = 4
Word = meanwhile, 			Occurrence = 4
Word = counted, 			Occurrence = 4
Word = thirty, 			Occurrence = 4
Word = unwrap, 			Occurrence = 4
Word = hamburger, 			Occurrence = 4
Word = smelled, 			Occurrence = 4
Word = owned, 			Occurrence = 4
Word = ought, 			Occurrence = 4
Word = Lord, 			Occurrence = 4
Word = frantically, 			Occurrence = 4
Word = aside, 			Occurrence = 4
Word = honestly, 			Occurrence = 4
Word = problem, 			Occurrence = 4
Word = fitted, 			Occurrence = 4
Word = punished, 			Occurrence = 4
Word = roof, 			Occurrence = 4
Word = kitchens, 			Occurrence = 4
Word = received, 			Occurrence = 4
Word = crashed, 			Occurrence = 4
Word = crowded, 			Occurrence = 4
Word = animals, 			Occurrence = 4
Word = Behind, 			Occurrence = 4
Word = sorts, 			Occurrence = 4
Word = shuffled, 			Occurrence = 4
Word = boa, 			Occurrence = 4
Word = shout, 			Occurrence = 4
Word = hissing, 			Occurrence = 4
Word = worst, 			Occurrence = 4
Word = brandy, 			Occurrence = 4
Word = sneaking, 			Occurrence = 4
Word = younger, 			Occurrence = 4
Word = dreamed, 			Occurrence = 4
Word = merrily, 			Occurrence = 4
Word = September, 			Occurrence = 4
Word = Stonewall, 			Occurrence = 4
Word = Want, 			Occurrence = 4
Word = dirty, 			Occurrence = 4
Word = bowl, 			Occurrence = 4
Word = argue, 			Occurrence = 4
Word = dodged, 			Occurrence = 4
Word = rude, 			Occurrence = 4
Word = addressed, 			Occurrence = 4
Word = ink, 			Occurrence = 4
Word = stamp, 			Occurrence = 4
Word = Hurry, 			Occurrence = 4
Word = ripped, 			Occurrence = 4
Word = Dad, 			Occurrence = 4
Word = writing, 			Occurrence = 4
Word = glancing, 			Occurrence = 4
Word = clutched, 			Occurrence = 4
Word = roared, 			Occurrence = 4
Word = necks, 			Occurrence = 4
Word = quivering, 			Occurrence = 4
Word = wildly, 			Occurrence = 4
Word = Tell, 			Occurrence = 4
Word = shiny, 			Occurrence = 4
Word = squeezed, 			Occurrence = 4
Word = shortly, 			Occurrence = 4
Word = trip, 			Occurrence = 4
Word = downstairs, 			Occurrence = 4
Word = confused, 			Occurrence = 4
Word = plan, 			Occurrence = 4
Word = clock, 			Occurrence = 4
Word = squashy, 			Occurrence = 4
Word = lap, 			Occurrence = 4
Word = Friday, 			Occurrence = 4
Word = amazement, 			Occurrence = 4
Word = fireplace, 			Occurrence = 4
Word = missing, 			Occurrence = 4
Word = toast, 			Occurrence = 4
Word = beat, 			Occurrence = 4
Word = Still, 			Occurrence = 4
Word = bobbing, 			Occurrence = 4
Word = whipped, 			Occurrence = 4
Word = strongly, 			Occurrence = 4
Word = bags, 			Occurrence = 4
Word = fierce, 			Occurrence = 4
Word = crunching, 			Occurrence = 4
Word = warn, 			Occurrence = 4
Word = glinting, 			Occurrence = 4
Word = squeaked, 			Occurrence = 4
Word = overcoat, 			Occurrence = 4
Word = gives, 			Occurrence = 4
Word = thundered, 			Occurrence = 4
Word = anger, 			Occurrence = 4
Word = marks, 			Occurrence = 4
Word = mom, 			Occurrence = 4
Word = braver, 			Occurrence = 4
Word = rage, 			Occurrence = 4
Word = Wizards, 			Occurrence = 4
Word = Dear, 			Occurrence = 4
Word = decide, 			Occurrence = 4
Word = horse, 			Occurrence = 4
Word = quill, 			Occurrence = 4
Word = Hope, 			Occurrence = 4
Word = folk, 			Occurrence = 4
Word = rubbish, 			Occurrence = 4
Word = Wizard, 			Occurrence = 4
Word = frog, 			Occurrence = 4
Word = rats, 			Occurrence = 4
Word = incredible, 			Occurrence = 4
Word = Blimey, 			Occurrence = 4
Word = ours, 			Occurrence = 4
Word = kick, 			Occurrence = 4
Word = realizing, 			Occurrence = 4
Word = Seven, 			Occurrence = 4
Word = NOT, 			Occurrence = 4
Word = poking, 			Occurrence = 4
Word = temper, 			Occurrence = 4
Word = eyebrows, 			Occurrence = 4
Word = tapping, 			Occurrence = 4
Word = fluttered, 			Occurrence = 4
Word = wave, 			Occurrence = 4
Word = Best, 			Occurrence = 4
Word = pay, 			Occurrence = 4
Word = manage, 			Occurrence = 4
Word = Transfiguration, 			Occurrence = 4
Word = drinking, 			Occurrence = 4
Word = pipe, 			Occurrence = 4
Word = bartender, 			Occurrence = 4
Word = excitement, 			Occurrence = 4
Word = twitching, 			Occurrence = 4
Word = Against, 			Occurrence = 4
Word = Brilliant, 			Occurrence = 4
Word = brightly, 			Occurrence = 4
Word = plump, 			Occurrence = 4
Word = bat, 			Occurrence = 4
Word = moon, 			Occurrence = 4
Word = floors, 			Occurrence = 4
Word = counter, 			Occurrence = 4
Word = impossible, 			Occurrence = 4
Word = rattling, 			Occurrence = 4
Word = passage, 			Occurrence = 4
Word = deeper, 			Occurrence = 4
Word = gonna, 			Occurrence = 4
Word = smoke, 			Occurrence = 4
Word = blinking, 			Occurrence = 4
Word = Galleons, 			Occurrence = 4
Word = lives, 			Occurrence = 4
Word = ends, 			Occurrence = 4
Word = brilliant, 			Occurrence = 4
Word = excuse, 			Occurrence = 4
Word = Better, 			Occurrence = 4
Word = mixture, 			Occurrence = 4
Word = rustling, 			Occurrence = 4
Word = cage, 			Occurrence = 4
Word = beautiful, 			Occurrence = 4
Word = Those, 			Occurrence = 4
Word = reflected, 			Occurrence = 4
Word = softly, 			Occurrence = 4
Word = phoenix, 			Occurrence = 4
Word = results, 			Occurrence = 4
Word = Nine, 			Occurrence = 4
Word = foolish, 			Occurrence = 4
Word = snatched, 			Occurrence = 4
Word = packages, 			Occurrence = 4
Word = bite, 			Occurrence = 4
Word = swooping, 			Occurrence = 4
Word = lift, 			Occurrence = 4
Word = Thank, 			Occurrence = 4
Word = excited, 			Occurrence = 4
Word = dry, 			Occurrence = 4
Word = part, 			Occurrence = 4
Word = Excuse, 			Occurrence = 4
Word = freckles, 			Occurrence = 4
Word = trunks, 			Occurrence = 4
Word = hairy, 			Occurrence = 4
Word = rounded, 			Occurrence = 4
Word = flashed, 			Occurrence = 4
Word = ourselves, 			Occurrence = 4
Word = moments, 			Occurrence = 4
Word = flick, 			Occurrence = 4
Word = candy, 			Occurrence = 4
Word = miss, 			Occurrence = 4
Word = Frog, 			Occurrence = 4
Word = amazed, 			Occurrence = 4
Word = tore, 			Occurrence = 4
Word = spells, 			Occurrence = 4
Word = mentioned, 			Occurrence = 4
Word = recognized, 			Occurrence = 4
Word = interest, 			Occurrence = 4
Word = extremely, 			Occurrence = 4
Word = eaten, 			Occurrence = 4
Word = among, 			Occurrence = 4
Word = glared, 			Occurrence = 4
Word = nerves, 			Occurrence = 4
Word = banquet, 			Occurrence = 4
Word = Friar, 			Occurrence = 4
Word = answered, 			Occurrence = 4
Word = Its, 			Occurrence = 4
Word = Hat, 			Occurrence = 4
Word = learning, 			Occurrence = 4
Word = Will, 			Occurrence = 4
Word = unpleasant, 			Occurrence = 4
Word = chosen, 			Occurrence = 4
Word = GRYFFINDOR, 			Occurrence = 4
Word = doubt, 			Occurrence = 4
Word = plate, 			Occurrence = 4
Word = peas, 			Occurrence = 4
Word = delicious, 			Occurrence = 4
Word = Nick, 			Occurrence = 4
Word = championship, 			Occurrence = 4
Word = offered, 			Occurrence = 4
Word = deeply, 			Occurrence = 4
Word = serious, 			Occurrence = 4
Word = Our, 			Occurrence = 4
Word = wiping, 			Occurrence = 4
Word = armchairs, 			Occurrence = 4
Word = spiral, 			Occurrence = 4
Word = curtains, 			Occurrence = 4
Word = struggled, 			Occurrence = 4
Word = pass, 			Occurrence = 4
Word = threatening, 			Occurrence = 4
Word = names, 			Occurrence = 4
Word = movements, 			Occurrence = 4
Word = taught, 			Occurrence = 4
Word = Charms, 			Occurrence = 4
Word = toppled, 			Occurrence = 4
Word = rare, 			Occurrence = 4
Word = owlery, 			Occurrence = 4
Word = Send, 			Occurrence = 4
Word = pairs, 			Occurrence = 4
Word = struggling, 			Occurrence = 4
Word = emptied, 			Occurrence = 4
Word = fool, 			Occurrence = 4
Word = Ages, 			Occurrence = 4
Word = quicker, 			Occurrence = 4
Word = Parvati, 			Occurrence = 4
Word = sticking, 			Occurrence = 4
Word = streaked, 			Occurrence = 4
Word = fault, 			Occurrence = 4
Word = Oliver, 			Occurrence = 4
Word = player, 			Occurrence = 4
Word = Beaters, 			Occurrence = 4
Word = bathrobe, 			Occurrence = 4
Word = finds, 			Occurrence = 4
Word = suit, 			Occurrence = 4
Word = ropes, 			Occurrence = 4
Word = obvious, 			Occurrence = 4
Word = throw, 			Occurrence = 4
Word = score, 			Occurrence = 4
Word = protect, 			Occurrence = 4
Word = fluttering, 			Occurrence = 4
Word = months, 			Occurrence = 4
Word = dying, 			Occurrence = 4
Word = immediately, 			Occurrence = 4
Word = Stay, 			Occurrence = 4
Word = hearts, 			Occurrence = 4
Word = choice, 			Occurrence = 4
Word = desperately, 			Occurrence = 4
Word = bursting, 			Occurrence = 4
Word = Unfortunately, 			Occurrence = 4
Word = ajar, 			Occurrence = 4
Word = drawing, 			Occurrence = 4
Word = Angelina, 			Occurrence = 4
Word = Johnson, 			Occurrence = 4
Word = blocked, 			Occurrence = 4
Word = roughly, 			Occurrence = 4
Word = However, 			Occurrence = 4
Word = suspected, 			Occurrence = 4
Word = distant, 			Occurrence = 4
Word = Life, 			Occurrence = 4
Word = werewolf, 			Occurrence = 4
Word = calm, 			Occurrence = 4
Word = hooded, 			Occurrence = 4
Word = detention, 			Occurrence = 4
Word = cursed, 			Occurrence = 4
Word = Lucky, 			Occurrence = 4
Word = forgive, 			Occurrence = 4
Word = queen, 			Occurrence = 4
Word = cannot, 			Occurrence = 4
Word = award, 			Occurrence = 4
Word = spying, 			Occurrence = 3
Word = somebody, 			Occurrence = 3
Word = pretended, 			Occurrence = 3
Word = shuddered, 			Occurrence = 3
Word = Tuesday, 			Occurrence = 3
Word = starts, 			Occurrence = 3
Word = hummed, 			Occurrence = 3
Word = boring, 			Occurrence = 3
Word = flutter, 			Occurrence = 3
Word = kiss, 			Occurrence = 3
Word = tantrum, 			Occurrence = 3
Word = backed, 			Occurrence = 3
Word = trick, 			Occurrence = 3
Word = order, 			Occurrence = 3
Word = driven, 			Occurrence = 3
Word = traffic, 			Occurrence = 3
Word = jam, 			Occurrence = 3
Word = silly, 			Occurrence = 3
Word = collecting, 			Occurrence = 3
Word = parking, 			Occurrence = 3
Word = concentrate, 			Occurrence = 3
Word = Most, 			Occurrence = 3
Word = nighttime, 			Occurrence = 3
Word = eyed, 			Occurrence = 3
Word = dashed, 			Occurrence = 3
Word = stroked, 			Occurrence = 3
Word = worrying, 			Occurrence = 3
Word = building, 			Occurrence = 3
Word = violet, 			Occurrence = 3
Word = hugged, 			Occurrence = 3
Word = markings, 			Occurrence = 3
Word = determined, 			Occurrence = 3
Word = wife, 			Occurrence = 3
Word = normally, 			Occurrence = 3
Word = report, 			Occurrence = 3
Word = behaving, 			Occurrence = 3
Word = sleeping, 			Occurrence = 3
Word = weather, 			Occurrence = 3
Word = acting, 			Occurrence = 3
Word = promised, 			Occurrence = 3
Word = armchair, 			Occurrence = 3
Word = Britain, 			Occurrence = 3
Word = Owls, 			Occurrence = 3
Word = lately, 			Occurrence = 3
Word = dared, 			Occurrence = 3
Word = stiffly, 			Occurrence = 3
Word = subject, 			Occurrence = 3
Word = statue, 			Occurrence = 3
Word = quiver, 			Occurrence = 3
Word = flicked, 			Occurrence = 3
Word = seeing, 			Occurrence = 3
Word = shape, 			Occurrence = 3
Word = emerald, 			Occurrence = 3
Word = ruffled, 			Occurrence = 3
Word = brick, 			Occurrence = 3
Word = dozen, 			Occurrence = 3
Word = impatiently, 			Occurrence = 3
Word = Diggle, 			Occurrence = 3
Word = irritably, 			Occurrence = 3
Word = rumors, 			Occurrence = 3
Word = glance, 			Occurrence = 3
Word = drops, 			Occurrence = 3
Word = admiring, 			Occurrence = 3
Word = calmly, 			Occurrence = 3
Word = powers, 			Occurrence = 3
Word = plain, 			Occurrence = 3
Word = trembled, 			Occurrence = 3
Word = guess, 			Occurrence = 3
Word = examined, 			Occurrence = 3
Word = jumping, 			Occurrence = 3
Word = firmly, 			Occurrence = 3
Word = Really, 			Occurrence = 3
Word = Exactly, 			Occurrence = 3
Word = wise, 			Occurrence = 3
Word = pretend, 			Occurrence = 3
Word = rumbling, 			Occurrence = 3
Word = roar, 			Occurrence = 3
Word = bushy, 			Occurrence = 3
Word = leather, 			Occurrence = 3
Word = vast, 			Occurrence = 3
Word = climbing, 			Occurrence = 3
Word = Black, 			Occurrence = 3
Word = lent, 			Occurrence = 3
Word = destroyed, 			Occurrence = 3
Word = shaped, 			Occurrence = 3
Word = sad, 			Occurrence = 3
Word = grip, 			Occurrence = 3
Word = patting, 			Occurrence = 3
Word = laid, 			Occurrence = 3
Word = tucked, 			Occurrence = 3
Word = muffled, 			Occurrence = 3
Word = jacket, 			Occurrence = 3
Word = engine, 			Occurrence = 3
Word = astonishing, 			Occurrence = 3
Word = slept, 			Occurrence = 3
Word = scream, 			Occurrence = 3
Word = cousin, 			Occurrence = 3
Word = longer, 			Occurrence = 3
Word = blond, 			Occurrence = 3
Word = demanded, 			Occurrence = 3
Word = punching, 			Occurrence = 3
Word = smaller, 			Occurrence = 3
Word = wear, 			Occurrence = 3
Word = bigger, 			Occurrence = 3
Word = knobbly, 			Occurrence = 3
Word = counting, 			Occurrence = 3
Word = Mommy, 			Occurrence = 3
Word = danger, 			Occurrence = 3
Word = Finally, 			Occurrence = 3
Word = video, 			Occurrence = 3
Word = camera, 			Occurrence = 3
Word = leap, 			Occurrence = 3
Word = Marge, 			Occurrence = 3
Word = blow, 			Occurrence = 3
Word = wailed, 			Occurrence = 3
Word = backs, 			Occurrence = 3
Word = Half, 			Occurrence = 3
Word = grown, 			Occurrence = 3
Word = fit, 			Occurrence = 3
Word = chasing, 			Occurrence = 3
Word = bank, 			Occurrence = 3
Word = roaring, 			Occurrence = 3
Word = gigantic, 			Occurrence = 3
Word = ideas, 			Occurrence = 3
Word = licking, 			Occurrence = 3
Word = scratching, 			Occurrence = 3
Word = bored, 			Occurrence = 3
Word = hitting, 			Occurrence = 3
Word = ate, 			Occurrence = 3
Word = cream, 			Occurrence = 3
Word = finish, 			Occurrence = 3
Word = lunch, 			Occurrence = 3
Word = reptile, 			Occurrence = 3
Word = cool, 			Occurrence = 3
Word = wood, 			Occurrence = 3
Word = ordered, 			Occurrence = 3
Word = tank, 			Occurrence = 3
Word = Slowly, 			Occurrence = 3
Word = level, 			Occurrence = 3
Word = Brazil, 			Occurrence = 3
Word = constrictor, 			Occurrence = 3
Word = deafening, 			Occurrence = 3
Word = ribs, 			Occurrence = 3
Word = swiftly, 			Occurrence = 3
Word = strong, 			Occurrence = 3
Word = bitten, 			Occurrence = 3
Word = wishing, 			Occurrence = 3
Word = risk, 			Occurrence = 3
Word = Sometimes, 			Occurrence = 3
Word = strained, 			Occurrence = 3
Word = blinding, 			Occurrence = 3
Word = buying, 			Occurrence = 3
Word = shaken, 			Occurrence = 3
Word = Everybody, 			Occurrence = 3
Word = escape, 			Occurrence = 3
Word = visited, 			Occurrence = 3
Word = biggest, 			Occurrence = 3
Word = sport, 			Occurrence = 3
Word = private, 			Occurrence = 3
Word = Smeltings, 			Occurrence = 3
Word = July, 			Occurrence = 3
Word = maroon, 			Occurrence = 3
Word = hats, 			Occurrence = 3
Word = gruffly, 			Occurrence = 3
Word = Ickle, 			Occurrence = 3
Word = metal, 			Occurrence = 3
Word = slot, 			Occurrence = 3
Word = doormat, 			Occurrence = 3
Word = postcard, 			Occurrence = 3
Word = bill, 			Occurrence = 3
Word = belong, 			Occurrence = 3
Word = yellowish, 			Occurrence = 3
Word = address, 			Occurrence = 3
Word = lion, 			Occurrence = 3
Word = eagle, 			Occurrence = 3
Word = checking, 			Occurrence = 3
Word = reach, 			Occurrence = 3
Word = goodness, 			Occurrence = 3
Word = tap, 			Occurrence = 3
Word = croaked, 			Occurrence = 3
Word = keyhole, 			Occurrence = 3
Word = dangling, 			Occurrence = 3
Word = ignore, 			Occurrence = 3
Word = painful, 			Occurrence = 3
Word = Take, 			Occurrence = 3
Word = shelf, 			Occurrence = 3
Word = bitterly, 			Occurrence = 3
Word = stole, 			Occurrence = 3
Word = tearing, 			Occurrence = 3
Word = deliver, 			Occurrence = 3
Word = sides, 			Occurrence = 3
Word = burning, 			Occurrence = 3
Word = cheerfully, 			Occurrence = 3
Word = spread, 			Occurrence = 3
Word = waist, 			Occurrence = 3
Word = wrenched, 			Occurrence = 3
Word = mutter, 			Occurrence = 3
Word = Monday, 			Occurrence = 3
Word = wicked, 			Occurrence = 3
Word = freezing, 			Occurrence = 3
Word = sliding, 			Occurrence = 3
Word = whistled, 			Occurrence = 3
Word = pause, 			Occurrence = 3
Word = frame, 			Occurrence = 3
Word = lump, 			Occurrence = 3
Word = meself, 			Occurrence = 3
Word = Rubeus, 			Occurrence = 3
Word = rubbing, 			Occurrence = 3
Word = flickering, 			Occurrence = 3
Word = sunk, 			Occurrence = 3
Word = kettle, 			Occurrence = 3
Word = teapot, 			Occurrence = 3
Word = Soon, 			Occurrence = 3
Word = sausage, 			Occurrence = 3
Word = wiped, 			Occurrence = 3
Word = shrank, 			Occurrence = 3
Word = s, 			Occurrence = 3
Word = bewildered, 			Occurrence = 3
Word = HOGWARTS, 			Occurrence = 3
Word = Wizardry, 			Occurrence = 3
Word = stammered, 			Occurrence = 3
Word = reminds, 			Occurrence = 3
Word = scribbled, 			Occurrence = 3
Word = beak, 			Occurrence = 3
Word = swore, 			Occurrence = 3
Word = blown, 			Occurrence = 3
Word = Head, 			Occurrence = 3
Word = Side, 			Occurrence = 3
Word = village, 			Occurrence = 3
Word = sadly, 			Occurrence = 3
Word = ruined, 			Occurrence = 3
Word = glaring, 			Occurrence = 3
Word = fists, 			Occurrence = 3
Word = battered, 			Occurrence = 3
Word = failed, 			Occurrence = 3
Word = Too, 			Occurrence = 3
Word = stumped, 			Occurrence = 3
